Datetaken,Longitude,Latitude,City,year
2011-06-14 01:24:44,-74.04419,4.681732,bogota,2011
2011-10-25 17:19:45,-74.091339,4.613042,bogota,2011
2011-06-22 15:56:55,-74.06846999999999,4.602247,bogota,2011
2011-05-27 01:27:33,-74.047833,4.6765,bogota,2011
2011-06-12 13:05:41,-74.047833,4.6765,bogota,2011
2011-03-24 19:18:49,-74.086303,4.632548,bogota,2011
2011-04-11 14:58:03,-74.086303,4.632548,bogota,2011
2011-07-29 15:19:47,-74.083213,4.60808,bogota,2011
2011-04-15 12:51:19,-74.091796,4.633916,bogota,2011
2011-02-25 12:43:38,-74.091796,4.633916,bogota,2011
2011-02-25 23:30:36,-74.065167,4.678666000000001,bogota,2011
2011-06-28 10:43:41,-74.094543,4.638707,bogota,2011
2011-08-15 17:34:57,-74.08905,4.610989,bogota,2011
2011-08-25 15:23:05,-74.068071,4.62873,bogota,2011
2011-05-28 17:07:49,-74.101088,4.64815,bogota,2011
2011-10-07 17:25:58,-74.088706,4.6310080000000005,bogota,2011
2011-12-14 18:04:21,-74.088706,4.631179,bogota,2011
2011-12-12 13:12:03,-74.088706,4.63135,bogota,2011
2011-12-23 18:31:38,-74.08905,4.6310080000000005,bogota,2011
2011-10-01 04:34:35,-74.06585799999999,4.644712,bogota,2011
2011-09-11 00:35:19,-74.065046,4.644792,bogota,2011
2011-05-17 06:34:13,-74.05673,4.663973,bogota,2011
2011-03-11 16:16:18,-74.147329,4.6990169999999996,bogota,2011
2011-12-25 03:11:51,-74.11069,4.597375,bogota,2011
2011-03-22 11:51:03,-74.052003,4.684507,bogota,2011
2011-10-29 16:14:01,-74.060211,4.64384,bogota,2011
2011-03-02 13:26:54,-74.056049,4.6532599999999995,bogota,2011
2011-09-30 13:28:13,-74.10623000000001,4.6582300000000005,bogota,2011
2011-12-08 12:05:01,-74.051799,4.615437,bogota,2011
2011-11-26 13:00:56,-74.089393,4.629297,bogota,2011
2011-06-10 10:51:04,-74.08905,4.628955,bogota,2011
2011-03-14 08:15:37,-74.07458000000001,4.595398,bogota,2011
2011-06-27 13:26:04,-74.071839,4.600691,bogota,2011
2011-06-27 14:28:27,-74.068567,4.5986970000000005,bogota,2011
2011-05-11 09:00:50,-74.068493,4.598423,bogota,2011
2011-05-25 16:52:34,-74.093513,4.624164,bogota,2011
2011-05-19 17:10:20,-74.085702,4.62789,bogota,2011
2011-05-24 14:29:07,-74.09626,4.62365,bogota,2011
2011-11-08 13:48:15,-74.047003,4.674792,bogota,2011
2011-10-28 13:19:26,-74.047003,4.674792,bogota,2011
2011-02-10 17:47:59,-74.0547,4.655779,bogota,2011
2011-03-23 12:15:05,-74.105486,4.657528,bogota,2011
2011-10-07 18:41:28,-74.105486,4.657528,bogota,2011
2011-11-02 11:32:51,-74.105486,4.657528,bogota,2011
2011-03-02 12:55:08,-74.0555,4.655,bogota,2011
2011-02-23 14:07:43,-74.055167,4.655,bogota,2011
2011-12-21 13:30:39,-74.065167,4.68,bogota,2011
2011-11-05 16:53:09,-74.07583199999999,4.606711,bogota,2011
2011-02-26 16:10:50,-74.0315,4.694833,bogota,2011
2011-09-08 07:52:09,-74.040942,4.699873,bogota,2011
2011-07-29 14:55:26,-74.069047,4.622346,bogota,2011
2011-04-02 16:33:50,-74.09626,4.627072,bogota,2011
2011-12-05 15:02:22,-74.09626,4.627586,bogota,2011
2011-04-16 11:11:13,-74.095916,4.627586,bogota,2011
2011-05-01 06:39:48,-74.05651999999999,4.678187,bogota,2011
2011-08-18 22:46:18,-74.060983,4.663880000000001,bogota,2011
2011-10-04 06:49:28,-74.061541,4.665869,bogota,2011
2011-05-31 17:53:44,-74.06965600000001,4.596958,bogota,2011
2011-07-17 21:18:13,-74.06975899999999,4.596979,bogota,2011
2011-05-11 08:47:56,-74.070382,4.596369999999999,bogota,2011
2011-02-01 17:01:00,-74.087677,4.62981,bogota,2011
2011-06-26 14:25:13,-74.062281,4.624741,bogota,2011
2011-08-09 14:27:31,-74.066069,4.641274,bogota,2011
2011-03-31 21:12:28,-74.08721899999999,4.625704,bogota,2011
2011-07-19 11:24:10,-74.054878,4.603962999999999,bogota,2011
2011-05-07 12:56:18,-74.054909,4.604108,bogota,2011
2011-05-06 09:31:11,-74.06730999999999,4.600102,bogota,2011
2011-12-05 19:12:10,-74.058542,4.650716,bogota,2011
2011-12-27 15:54:01,-74.07083399999999,4.604666,bogota,2011
2011-12-07 22:02:51,-74.080123,4.612015,bogota,2011
2011-01-31 19:39:28,-74.061003,4.662959,bogota,2011
2011-10-06 19:28:37,-74.04771099999999,4.67686,bogota,2011
2011-07-29 15:02:02,-74.087333,4.60808,bogota,2011
2011-08-03 02:33:35,-74.08716899999999,4.6261849999999995,bogota,2011
2011-12-21 21:00:36,-74.08699,4.6263879999999995,bogota,2011
2011-05-20 14:56:08,-74.090423,4.625704,bogota,2011
2011-12-09 18:08:20,-74.07892199999999,4.734302,bogota,2011
2011-12-22 13:37:16,-74.0675,4.6421660000000005,bogota,2011
2011-04-17 06:08:13,-74.08699,4.624164,bogota,2011
2011-08-15 17:44:53,-74.08699,4.62365,bogota,2011
2011-01-16 12:37:57,-74.067045,4.71002,bogota,2011
2011-12-08 11:27:37,-74.048109,4.615266,bogota,2011
2011-07-18 10:01:18,-74.094543,4.631863,bogota,2011
2011-01-16 12:30:43,-74.071562,4.708598,bogota,2011
2011-07-30 18:08:18,-74.090595,4.639563,bogota,2011
2011-05-12 18:02:13,-74.067528,4.644674,bogota,2011
2011-01-02 16:21:24,-74.054374,4.592937,bogota,2011
2011-03-12 17:15:35,-74.07669,4.647433,bogota,2011
2011-10-27 13:16:19,-74.07419399999999,4.612277,bogota,2011
2011-12-12 14:28:26,-74.086303,4.629981,bogota,2011
2011-01-14 10:36:42,-74.077823,4.627926,bogota,2011
2011-01-22 21:20:21,-74.106043,4.647816000000001,bogota,2011
2011-05-20 15:12:36,-74.092826,4.626558999999999,bogota,2011
2011-03-04 16:44:00,-74.094543,4.632548,bogota,2011
2011-07-02 16:17:37,-74.088792,4.6168059999999995,bogota,2011
2011-05-20 14:55:12,-74.092483,4.628955,bogota,2011
2011-08-15 17:32:48,-74.092826,4.628955,bogota,2011
2011-02-06 11:19:09,-74.06666700000001,4.6155550000000005,bogota,2011
2011-01-11 16:59:15,-74.113125,4.690987000000001,bogota,2011
2011-02-05 14:41:18,-74.04042700000001,4.678615,bogota,2011
2011-08-05 12:28:29,-74.04647800000001,4.66728,bogota,2011
2011-01-16 12:21:44,-74.070103,4.712832,bogota,2011
2011-01-16 12:23:28,-74.070403,4.712468,bogota,2011
2011-05-30 06:33:46,-74.053071,4.664055,bogota,2011
2011-06-20 13:03:57,-74.05311,4.67445,bogota,2011
2011-01-05 07:48:37,-74.053173,4.674618,bogota,2011
2011-06-28 12:15:27,-74.0842,4.615387999999999,bogota,2011
2011-03-11 15:36:47,-74.146556,4.700771,bogota,2011
2011-08-02 12:28:35,-74.02986999999999,4.687533,bogota,2011
2011-05-25 16:52:17,-74.091453,4.622282,bogota,2011
2011-11-29 01:06:56,-74.076325,4.701188,bogota,2011
2011-09-16 21:15:26,-74.057418,4.740041000000001,bogota,2011
2011-05-11 21:48:13,-74.09008,4.626901,bogota,2011
2011-11-26 13:00:32,-74.074287,4.626217,bogota,2011
2011-07-29 15:01:34,-74.095916,4.596101999999999,bogota,2011
2011-12-27 16:20:50,-74.07216700000001,4.603499,bogota,2011
2011-10-17 23:29:53,-74.151878,4.589429,bogota,2011
2011-04-09 16:55:09,-74.094543,4.625704,bogota,2011
2011-05-20 14:56:27,-74.09214,4.626046,bogota,2011
2011-07-29 15:20:12,-74.09214,4.625532,bogota,2011
2011-09-25 15:58:16,-74.069352,4.651828,bogota,2011
2011-07-17 01:51:32,-74.061584,4.614753,bogota,2011
2011-05-15 12:13:32,-74.08493,4.6144110000000005,bogota,2011
2011-04-19 17:55:01,-74.142951,4.633719,bogota,2011
2011-10-14 05:45:09,-74.071326,4.61193,bogota,2011
2011-03-11 16:46:25,-74.148015,4.699145,bogota,2011
2011-11-17 23:28:38,-74.078407,4.63289,bogota,2011
2011-03-16 13:23:55,-74.051799,4.686998,bogota,2011
2011-06-08 10:49:14,-74.04909599999999,4.619159,bogota,2011
2011-05-29 00:27:55,-74.065017,4.6263879999999995,bogota,2011
2011-11-29 10:33:01,-74.051831,4.703139,bogota,2011
2011-05-19 18:05:12,-74.08681800000001,4.633146,bogota,2011
2011-07-03 16:53:52,-74.054374,4.733319,bogota,2011
2011-10-02 10:25:33,-74.063773,4.663302,bogota,2011
2011-02-06 11:18:32,-74.066519,4.615149,bogota,2011
2011-03-21 11:45:50,-74.098949,4.66867,bogota,2011
2011-06-28 15:50:04,-74.069739,4.604188,bogota,2011
2011-04-16 18:16:29,-74.089736,4.612357,bogota,2011
2011-06-28 13:18:39,-74.077689,4.617886,bogota,2011
2011-06-22 15:42:05,-74.068965,4.60115,bogota,2011
2011-09-17 11:43:40,-74.110336,4.635285,bogota,2011
2011-03-20 15:56:21,-74.092483,4.620399,bogota,2011
2011-09-15 16:05:40,-74.123725,4.660436,bogota,2011
2011-05-20 05:17:40,-74.052903,4.6589730000000005,bogota,2011
2011-07-29 15:20:09,-74.08905,4.621597,bogota,2011
2011-04-17 22:38:20,-74.088706,4.621768,bogota,2011
2011-04-16 04:12:44,-74.08905,4.621597,bogota,2011
2011-12-08 11:55:51,-74.048967,4.605085,bogota,2011
2011-03-30 21:40:47,-74.084115,4.632441,bogota,2011
2011-03-18 09:28:38,-74.070833,4.617833,bogota,2011
2011-11-12 16:11:02,-74.086303,4.589942,bogota,2011
2011-09-11 15:08:12,-74.088363,4.626558999999999,bogota,2011
2011-06-17 16:01:11,-74.08793399999999,4.633061,bogota,2011
2011-02-02 16:31:39,-74.087677,4.632548,bogota,2011
2011-06-22 10:16:50,-74.06124100000001,4.598326999999999,bogota,2011
2011-04-25 12:06:27,-74.079417,4.6344650000000005,bogota,2011
2011-11-30 15:32:49,-74.09523,4.605164,bogota,2011
2011-06-22 09:26:29,-74.061927,4.5989260000000005,bogota,2011
2011-03-08 06:47:47,-74.051921,4.6627220000000005,bogota,2011
2011-10-30 14:29:43,-74.159002,4.627415,bogota,2011
2011-12-04 09:52:56,-74.06314499999999,4.679037,bogota,2011
2011-09-04 20:25:54,-74.063061,4.6788110000000005,bogota,2011
2011-11-17 05:45:35,-74.063114,4.678968,bogota,2011
2011-08-31 13:41:06,-74.063061,4.6788110000000005,bogota,2011
2011-12-08 23:40:12,-74.068,4.618,bogota,2011
2011-02-04 13:22:24,-74.106602,4.663099,bogota,2011
2011-01-28 13:22:49,-74.107354,4.66287,bogota,2011
2011-05-27 09:21:21,-74.07154,4.60962,bogota,2011
2011-08-14 16:16:15,-74.104435,4.655742,bogota,2011
2011-10-09 16:13:01,-74.069824,4.631179,bogota,2011
2011-11-18 05:11:23,-74.069824,4.631179,bogota,2011
2011-02-15 07:39:06,-74.152908,4.631521,bogota,2011
2011-08-31 23:37:24,-74.067041,4.701872,bogota,2011
2011-12-22 01:34:42,-74.066373,4.644268,bogota,2011
2011-04-10 22:14:23,-74.09729,4.633916,bogota,2011
2011-03-21 11:27:42,-74.06225,4.692191,bogota,2011
2011-07-20 16:24:43,-74.053984,4.675014,bogota,2011
2011-05-28 07:32:45,-74.041567,4.701912999999999,bogota,2011
2011-04-24 14:52:27,-74.041664,4.701322,bogota,2011
2011-04-23 17:36:25,-74.053688,4.651711,bogota,2011
2011-04-04 19:38:24,-74.083235,4.634221,bogota,2011
2011-04-17 10:54:40,-74.099006,4.610818,bogota,2011
2011-12-04 00:04:17,-74.107332,4.663933,bogota,2011
2011-01-16 12:52:33,-74.053087,4.709581,bogota,2011
2011-06-26 17:49:45,-74.07551,4.596038,bogota,2011
2011-09-17 11:28:49,-74.120292,4.6542769999999996,bogota,2011
2011-10-19 10:54:46,-74.08795500000001,4.638312,bogota,2011
2011-03-18 06:36:53,-74.125099,4.653251,bogota,2011
2011-10-19 10:45:40,-74.085402,4.63675,bogota,2011
2011-09-27 22:57:06,-74.085166,4.636526,bogota,2011
2011-07-20 04:13:54,-74.054167,4.6763330000000005,bogota,2011
2011-03-13 13:11:21,-74.053928,4.675936,bogota,2011
2011-12-26 18:04:10,-74.07978,4.6304940000000006,bogota,2011
2011-01-21 21:34:07,-74.07971500000001,4.630024,bogota,2011
2011-07-19 15:10:25,-74.086303,4.603802,bogota,2011
2011-05-28 19:39:04,-74.088134,4.609278,bogota,2011
2011-01-16 12:29:24,-74.071004,4.705967,bogota,2011
2011-05-25 16:52:21,-74.091453,4.622966,bogota,2011
2011-05-17 13:21:18,-74.069824,4.664029,bogota,2011
2011-10-09 21:01:28,-74.069824,4.664029,bogota,2011
2011-06-20 02:52:20,-74.069824,4.664029,bogota,2011
2011-03-04 16:43:55,-74.102783,4.644182,bogota,2011
2011-03-26 15:23:55,-74.09523,4.631521,bogota,2011
2011-07-28 11:32:12,-74.050024,4.672994999999999,bogota,2011
2011-08-20 01:03:15,-74.079437,4.6468989999999994,bogota,2011
2011-06-24 23:02:57,-74.067678,4.613812,bogota,2011
2011-04-09 06:10:30,-74.064326,4.693077,bogota,2011
2011-01-29 14:18:44,-74.06433299999999,4.693833000000001,bogota,2011
2011-05-07 11:23:35,-74.055,4.604386,bogota,2011
2011-06-26 15:58:30,-74.05514699999999,4.604658000000001,bogota,2011
2011-04-07 21:55:08,-74.083557,4.6284410000000005,bogota,2011
2011-06-26 18:06:49,-74.090423,4.64076,bogota,2011
2011-01-16 12:24:28,-74.071733,4.714564,bogota,2011
2011-02-26 16:10:24,-74.031334,4.6945,bogota,2011
2011-05-20 14:56:57,-74.089736,4.628099,bogota,2011
2011-07-29 15:19:31,-74.087677,4.604487000000001,bogota,2011
2011-01-13 09:08:12,-74.047123,4.689049,bogota,2011
2011-08-25 18:00:33,-74.056333,4.693333,bogota,2011
2011-12-03 06:49:53,-74.09111,4.634772,bogota,2011
2011-09-07 21:25:28,-74.062957,4.639049,bogota,2011
2011-02-08 15:54:37,-74.109992,4.645722,bogota,2011
2011-12-03 14:00:20,-74.076004,4.627072,bogota,2011
2011-05-20 15:12:47,-74.093856,4.626901,bogota,2011
2011-06-10 10:51:47,-74.093856,4.626558999999999,bogota,2011
2011-07-29 15:20:03,-74.09317,4.616122,bogota,2011
2011-07-02 12:21:13,-74.061295,4.639151999999999,bogota,2011
2011-10-12 10:11:00,-74.080274,4.6371459999999995,bogota,2011
2011-07-29 15:19:22,-74.093856,4.617319999999999,bogota,2011
2011-12-20 18:47:06,-74.061927,4.638707,bogota,2011
2011-04-25 00:00:02,-74.090423,4.635285,bogota,2011
2011-07-29 15:02:05,-74.096946,4.596273,bogota,2011
2011-06-27 12:33:34,-74.071248,4.596963,bogota,2011
2011-02-16 18:04:42,-74.06133299999999,4.667333,bogota,2011
2011-10-30 14:29:41,-74.074802,4.607908999999999,bogota,2011
2011-05-20 15:38:22,-74.086647,4.615951,bogota,2011
2011-04-18 16:12:34,-74.083826,4.737082,bogota,2011
2011-06-02 14:47:06,-74.088363,4.622624,bogota,2011
2011-03-01 14:04:28,-74.0515,4.664,bogota,2011
2011-02-21 20:21:23,-74.051833,4.664,bogota,2011
2011-06-25 14:49:02,-74.068665,4.611395,bogota,2011
2011-08-04 11:56:00,-74.068093,4.628783,bogota,2011
2011-02-26 04:05:07,-74.084587,4.614240000000001,bogota,2011
2011-01-16 13:12:51,-74.050598,4.759835,bogota,2011
2011-07-02 18:08:39,-74.09111,4.636996,bogota,2011
2011-12-27 12:10:35,-74.090766,4.637167,bogota,2011
2011-06-27 16:47:10,-74.069717,4.6030690000000005,bogota,2011
2011-03-04 16:43:40,-74.086303,4.641445,bogota,2011
2011-07-29 15:20:27,-74.09626,4.623137,bogota,2011
2011-08-30 12:38:27,-74.106071,4.760432,bogota,2011
2011-03-10 23:14:14,-74.061949,4.643134,bogota,2011
2011-06-22 15:39:28,-74.07056700000001,4.6019879999999995,bogota,2011
2011-05-20 14:56:48,-74.09317,4.622966,bogota,2011
2011-07-29 15:19:57,-74.09317,4.622624,bogota,2011
2011-02-24 13:41:46,-74.082183,4.632377,bogota,2011
2011-12-28 14:38:21,-74.051334,4.699833,bogota,2011
2011-07-03 17:52:59,-74.083099,4.608251,bogota,2011
2011-08-23 18:13:05,-74.054777,4.650777,bogota,2011
2011-09-21 19:16:08,-74.054777,4.650777,bogota,2011
2011-02-06 15:02:12,-74.063889,4.617776999999999,bogota,2011
2011-05-29 18:13:48,-74.034805,4.669504,bogota,2011
2011-11-26 03:48:52,-74.08802,4.63135,bogota,2011
2011-12-22 18:05:47,-74.08802,4.630666000000001,bogota,2011
2011-02-09 17:58:52,-74.059122,4.660142,bogota,2011
2011-10-08 00:10:07,-74.07228,4.608039,bogota,2011
2011-03-14 04:53:07,-74.068833,4.675167,bogota,2011
2011-11-07 13:04:52,-74.05309,4.6749529999999995,bogota,2011
2011-03-06 15:15:11,-74.053087,4.675108,bogota,2011
2011-11-03 18:03:54,-74.078063,4.634601,bogota,2011
2011-05-14 09:52:27,-74.059607,4.642608999999999,bogota,2011
2011-05-17 06:53:49,-74.05497700000001,4.697979,bogota,2011
2011-05-01 10:40:01,-74.057128,4.673419,bogota,2011
2011-03-19 06:11:49,-74.06666700000001,4.692667,bogota,2011
2011-01-23 17:01:57,-74.066691,4.6926760000000005,bogota,2011
2011-05-25 16:52:51,-74.091796,4.6238209999999995,bogota,2011
2011-07-29 15:19:38,-74.091453,4.617662,bogota,2011
2011-04-17 06:22:27,-74.08184,4.584980000000001,bogota,2011
2011-02-26 12:26:04,-74.07266700000001,4.671166,bogota,2011
2011-07-29 15:19:29,-74.09111,4.613897,bogota,2011
2011-07-29 15:20:06,-74.0942,4.617662,bogota,2011
2011-10-21 18:49:29,-74.072785,4.614304,bogota,2011
2011-02-26 15:05:30,-74.02333399999999,4.736833,bogota,2011
2011-09-13 13:01:51,-74.04373100000001,4.667451,bogota,2011
2011-08-17 21:10:44,-74.0839,4.63135,bogota,2011
2011-12-26 19:02:16,-74.083213,4.6308370000000005,bogota,2011
2011-02-02 08:40:19,-74.083557,4.631179,bogota,2011
2011-04-18 08:39:30,-74.069,4.625,bogota,2011
2011-10-10 17:36:19,-74.143062,4.69953,bogota,2011
2011-07-03 13:07:03,-74.05471800000001,4.734173999999999,bogota,2011
2011-03-11 16:56:52,-74.148015,4.69953,bogota,2011
2011-05-25 16:52:06,-74.09214,4.625019,bogota,2011
2011-06-28 15:12:47,-74.082228,4.61608,bogota,2011
2011-10-21 19:51:59,-74.072828,4.614218,bogota,2011
2011-02-26 15:58:20,-74.032,4.694,bogota,2011
2011-07-03 16:02:51,-74.055061,4.73674,bogota,2011
2011-05-15 14:12:13,-74.087677,4.589429,bogota,2011
2011-04-19 06:04:05,-74.09626,4.635285,bogota,2011
2011-02-24 17:42:40,-74.062936,4.601535,bogota,2011
2011-07-29 15:01:30,-74.09111,4.604144,bogota,2011
2011-01-30 14:05:46,-74.058207,4.649253,bogota,2011
2011-12-08 11:58:53,-74.057078,4.610989,bogota,2011
2011-10-15 21:00:42,-74.06864399999999,4.663965,bogota,2011
2011-01-24 17:50:19,-74.05825,4.696301,bogota,2011
2011-08-08 16:29:41,-74.05881600000001,4.611694,bogota,2011
2011-04-11 04:47:41,-74.042833,4.688833,bogota,2011
2011-12-27 15:50:45,-74.070667,4.604166,bogota,2011
2011-07-29 15:01:58,-74.104843,4.602433,bogota,2011
2011-02-03 17:59:14,-74.054012,4.660229,bogota,2011
2011-02-10 17:51:36,-74.05457,4.654105,bogota,2011
2011-05-27 23:37:24,-74.085273,4.6072239999999995,bogota,2011
2011-02-15 14:36:12,-74.050843,4.660511,bogota,2011
2011-11-01 03:38:05,-74.115657,4.6423,bogota,2011
2011-05-19 23:25:56,-74.083557,4.613555,bogota,2011
2011-03-26 15:29:05,-74.099998,4.6167,bogota,2011
2011-06-28 17:48:47,-74.057464,4.687298,bogota,2011
2011-07-29 15:01:41,-74.091453,4.601064,bogota,2011
2011-05-20 14:55:43,-74.090423,4.624676999999999,bogota,2011
2011-11-26 13:02:38,-74.08081,4.633916,bogota,2011
2011-06-11 11:26:12,-74.08081,4.633916,bogota,2011
2011-04-10 11:28:00,-74.078063,4.629126,bogota,2011
2011-08-02 16:59:31,-74.091796,4.707828,bogota,2011
2011-03-07 18:15:49,-74.0615,4.6915,bogota,2011
2011-05-29 06:12:56,-74.090623,4.612257,bogota,2011
2011-07-03 16:46:29,-74.057464,4.712618,bogota,2011
2011-11-30 15:19:32,-74.085617,4.617483999999999,bogota,2011
2011-01-04 00:19:21,-74.046435,4.716901,bogota,2011
2011-06-23 13:45:23,-74.046435,4.716901,bogota,2011
2011-07-29 15:20:21,-74.092483,4.620913,bogota,2011
2011-05-25 16:52:55,-74.090423,4.626217,bogota,2011
2011-05-29 06:13:24,-74.098175,4.63945,bogota,2011
2011-01-16 13:40:21,-74.04888100000001,4.773862,bogota,2011
2011-08-27 14:16:39,-74.08163,4.732854,bogota,2011
2011-12-22 20:18:12,-74.051163,4.668680999999999,bogota,2011
2011-06-28 11:49:24,-74.083045,4.606808,bogota,2011
2011-06-14 11:23:08,-74.097976,4.613897,bogota,2011
2011-08-14 16:19:41,-74.078664,4.6522239999999995,bogota,2011
2011-02-02 17:45:27,-74.069941,4.697437,bogota,2011
2011-06-25 15:18:05,-74.070596,4.610625,bogota,2011
2011-03-08 23:20:25,-74.109306,4.653849,bogota,2011
2011-12-03 14:01:03,-74.080123,4.63443,bogota,2011
2011-05-10 07:57:06,-74.08081,4.614753,bogota,2011
2011-02-25 18:00:59,-74.065834,4.605499,bogota,2011
2011-09-16 12:40:50,-74.108132,4.659416,bogota,2011
2011-07-02 16:40:18,-74.06082099999999,4.678449,bogota,2011
2011-03-15 09:11:24,-74.034118,4.817312,bogota,2011
2011-05-22 03:07:50,-74.061516,4.694837000000001,bogota,2011
2011-02-06 15:29:44,-74.034141,4.68687,bogota,2011
2011-05-04 18:45:10,-74.094886,4.628099,bogota,2011
2011-09-17 14:26:04,-74.094886,4.6238209999999995,bogota,2011
2011-08-15 18:50:41,-74.095573,4.624164,bogota,2011
2011-06-01 09:13:46,-74.042153,4.6818230000000005,bogota,2011
2011-01-16 12:32:22,-74.070918,4.7052190000000005,bogota,2011
2011-07-29 15:02:13,-74.082527,4.587376,bogota,2011
2011-09-23 19:10:25,-74.074463,4.665909,bogota,2011
2011-05-04 08:47:31,-74.053292,4.679588,bogota,2011
2011-03-04 16:43:38,-74.095916,4.642129,bogota,2011
2011-03-19 16:45:34,-74.04798000000001,4.679513,bogota,2011
2011-04-07 06:16:48,-74.059961,4.695634,bogota,2011
2011-12-26 16:05:07,-74.0945,4.646666000000001,bogota,2011
2011-09-18 15:13:25,-74.06616700000001,4.5995,bogota,2011
2011-05-12 00:12:32,-74.079523,4.587654,bogota,2011
2011-12-26 13:00:37,-74.145834,4.665166,bogota,2011
2011-03-09 20:23:26,-74.146127,4.699274,bogota,2011
2011-01-18 19:17:46,-74.111441,4.693355,bogota,2011
2011-11-18 08:15:58,-74.05583299999999,4.672499,bogota,2011
2011-01-05 05:41:01,-74.096506,4.702786,bogota,2011
2011-09-17 12:32:07,-74.105529,4.635456,bogota,2011
2011-12-22 17:30:27,-74.069834,4.690333,bogota,2011
2011-01-16 13:12:49,-74.051284,4.748202,bogota,2011
2011-10-30 20:55:37,-74.091796,4.653079,bogota,2011
2011-01-13 22:12:56,-74.070605,4.696941000000001,bogota,2011
2011-05-04 18:06:34,-74.070667,4.697,bogota,2011
2011-08-15 17:24:58,-74.09523,4.618175,bogota,2011
2011-12-23 10:09:26,-74.057334,4.6436660000000005,bogota,2011
2011-09-03 21:33:58,-74.047679,4.708341000000001,bogota,2011
2011-05-20 14:56:01,-74.089736,4.626046,bogota,2011
2011-04-24 05:45:40,-74.074139,4.617719,bogota,2011
2011-06-28 14:18:38,-74.074717,4.6177269999999995,bogota,2011
2011-06-26 18:04:21,-74.091796,4.643498,bogota,2011
2011-08-13 16:07:02,-74.086667,4.697,bogota,2011
2011-09-22 05:33:24,-74.04203299999999,4.681067,bogota,2011
2011-05-01 13:39:13,-74.053,4.67035,bogota,2011
2011-07-19 17:55:48,-74.075553,4.605695,bogota,2011
2011-04-17 16:42:32,-74.15205,4.705689,bogota,2011
2011-07-27 11:44:42,-74.058442,4.68737,bogota,2011
2011-09-12 16:11:11,-74.106688,4.661645,bogota,2011
2011-11-01 09:00:18,-74.10716,4.662185,bogota,2011
2011-05-22 14:04:02,-74.052529,4.714415,bogota,2011
2011-05-27 10:19:49,-74.077377,4.613726,bogota,2011
2011-05-15 19:04:26,-74.08081,4.6585540000000005,bogota,2011
2011-02-06 14:55:28,-74.063056,4.618055,bogota,2011
2011-01-16 12:33:01,-74.070875,4.703701000000001,bogota,2011
2011-10-27 16:48:55,-74.081479,4.615598,bogota,2011
2011-06-22 15:04:04,-74.068279,4.599696,bogota,2011
2011-02-12 15:50:35,-74.05760699999999,4.658996,bogota,2011
2011-06-22 09:24:59,-74.06106899999999,4.597129,bogota,2011
2011-05-20 14:56:43,-74.092826,4.62827,bogota,2011
2011-02-25 12:15:57,-74.086303,4.612015,bogota,2011
2011-10-05 22:38:53,-74.06786600000001,4.6589730000000005,bogota,2011
2011-03-11 17:04:11,-74.14595600000001,4.69829,bogota,2011
2011-03-31 21:12:29,-74.08447199999999,4.62981,bogota,2011
2011-11-12 15:06:39,-74.08802,4.625532,bogota,2011
2011-06-12 13:04:17,-74.054889,4.681223999999999,bogota,2011
2011-05-19 23:16:19,-74.07875,4.624164,bogota,2011
2011-04-19 14:12:16,-74.063816,4.650684,bogota,2011
2011-01-14 10:22:29,-74.06916700000001,4.691388,bogota,2011
2011-05-26 17:46:09,-74.022667,4.7410000000000005,bogota,2011
2011-03-09 21:20:09,-74.147071,4.700343,bogota,2011
2011-12-23 09:55:47,-74.0675,4.642333,bogota,2011
2011-04-17 17:08:41,-74.152822,4.7060319999999995,bogota,2011
2011-04-14 05:21:42,-74.054335,4.701674,bogota,2011
2011-12-22 11:23:23,-74.082334,4.674666,bogota,2011
2011-02-03 09:58:00,-74.092483,4.618688,bogota,2011
2011-10-08 00:10:19,-74.06903,4.607080000000001,bogota,2011
2011-04-23 19:49:19,-74.078407,4.590798,bogota,2011
2011-05-27 23:36:02,-74.07566,4.608764,bogota,2011
2011-06-22 09:21:55,-74.061756,4.5985830000000005,bogota,2011
2011-01-11 19:13:33,-74.06948,4.636141,bogota,2011
2011-01-12 11:23:04,-74.036062,4.719961,bogota,2011
2011-02-24 13:42:35,-74.055876,4.665799,bogota,2011
2011-01-07 04:03:12,-74.056412,4.672505,bogota,2011
2011-05-20 14:56:31,-74.091453,4.629639,bogota,2011
2011-09-22 08:50:18,-74.091453,4.629639,bogota,2011
2011-12-26 21:25:53,-74.071,4.689666000000001,bogota,2011
2011-07-29 15:19:26,-74.091796,4.620913,bogota,2011
2011-06-28 15:46:09,-74.069998,4.606283,bogota,2011
2011-06-01 00:00:00,-74.096775,4.626558999999999,bogota,2011
2011-04-13 04:16:19,-74.058243,4.696586,bogota,2011
2011-09-17 16:10:32,-74.06347199999999,4.611331,bogota,2011
2011-02-05 14:02:02,-74.041306,4.6846239999999995,bogota,2011
2011-08-15 17:33:36,-74.0942,4.627757,bogota,2011
2011-01-05 21:46:27,-74.063439,4.692696,bogota,2011
2011-10-23 13:04:59,-74.05797,4.6376610000000005,bogota,2011
2011-02-06 14:38:29,-74.061112,4.617776999999999,bogota,2011
2011-07-29 15:19:54,-74.100036,4.62519,bogota,2011
2011-01-14 15:14:52,-74.068107,4.6990169999999996,bogota,2011
2011-01-30 15:24:39,-74.0755,4.609705,bogota,2011
