TW,BARRIO,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,cloudCover,uvIndex,visibility,Accidente
2017-06-24 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.3,26.3,13.38,0.45,2.16,0.73,6.0,10.003,0.0
2017-06-24 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.79,27.79,13.36,0.41,3.25,0.73,7.0,10.003,1.0
2017-06-24 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.92,27.92,13.79,0.42,3.02,0.73,6.0,10.003,0.0
2017-06-24 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.86,26.86,12.79,0.42,3.11,0.44,7.0,10.003,0.0
2017-06-24 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.89,26.89,11.94,0.39,2.12,0.44,5.0,10.003,0.0
2017-06-24 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,12.03,0.41,2.04,0.44,2.0,10.003,0.0
2017-06-24 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.47,22.47,13.81,0.58,2.77,0.44,1.0,10.003,0.0
2017-06-24 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.07,21.07,14.17,0.65,3.84,0.44,0.0,10.003,0.0
2017-06-24 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.74,19.74,14.0,0.69,3.1,0.44,0.0,10.003,0.0
2017-06-24 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,1.5,0.44,0.0,10.003,0.0
2017-06-24 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.97,18.97,13.45,0.7,0.68,0.44,0.0,10.003,0.0
2017-06-24 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.97,18.97,13.45,0.7,0.84,0.44,0.0,10.003,0.0
2017-06-24 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.65,18.65,13.56,0.72,0.84,0.44,0.0,10.003,0.0
2017-06-25 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.65,18.65,13.56,0.72,0.0,0.44,0.0,10.003,0.0
2017-06-25 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.65,18.65,13.56,0.72,0.0,0.44,0.0,10.003,0.0
2017-06-25 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.65,18.65,13.56,0.72,0.0,0.44,0.0,10.003,0.0
2017-06-25 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.95,17.95,12.96,0.73,0.49,0.44,0.0,10.003,0.0
2017-06-25 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.82,16.82,11.74,0.72,0.49,0.44,0.0,8.005,0.0
2017-06-25 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.12,16.12,11.14,0.72,0.68,0.44,0.0,10.003,0.0
2017-06-25 06:00:00,LaCandelaria,cloudy,0.0,0.0,17.33,17.33,13.0,0.76,0.0,0.98,0.0,10.003,0.0
2017-06-25 07:00:00,LaCandelaria,cloudy,0.0,0.0,17.33,17.33,14.0,0.81,0.0,0.98,0.0,9.643,0.0
2017-06-25 08:00:00,LaCandelaria,cloudy,0.0,0.0,19.99,19.99,14.0,0.68,0.0,0.98,2.0,9.763,0.0
2017-06-25 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.65,21.65,14.0,0.62,0.0,0.75,4.0,10.003,0.0
2017-06-25 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.21,22.21,14.0,0.6,0.0,0.73,5.0,10.003,0.0
2017-06-25 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.33,23.33,13.82,0.55,2.09,0.73,6.0,10.003,0.0
2017-06-25 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.0,24.0,13.77,0.53,2.09,0.73,7.0,10.003,0.0
2017-06-25 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.33,24.33,13.0,0.49,2.09,0.73,6.0,10.003,0.0
2017-06-25 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.77,22.77,14.08,0.58,2.6,0.73,5.0,10.003,0.0
2017-06-25 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.0,23.0,13.0,0.53,0.9,0.73,4.0,10.003,0.0
2017-06-25 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.0,20.0,13.26,0.65,0.0,0.73,2.0,10.003,0.0
2017-06-25 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.0,23.0,14.04,0.57,0.0,0.73,1.0,10.003,0.0
2017-06-25 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.01,22.01,12.55,0.55,0.0,0.73,0.0,10.003,0.0
2017-06-25 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,21.97,21.97,12.0,0.53,0.0,0.73,0.0,10.003,0.0
2017-06-25 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.34,0.75,0.0,10.003,0.0
2017-06-25 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,0.45,0.75,0.0,10.003,0.0
2017-06-25 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,0.0,0.75,0.0,8.005,0.0
2017-06-25 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,13.02,0.71,0.0,0.75,0.0,6.994,0.0
2017-06-26 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.75,0.0,6.994,0.0
2017-06-26 01:00:00,LaCandelaria,rain,0.1068,1.0,17.76,17.76,12.47,0.71,0.45,0.75,0.0,6.004,0.0
2017-06-26 02:00:00,LaCandelaria,rain,0.591,1.0,17.51,17.51,12.47,0.72,1.34,0.75,0.0,6.994,0.0
2017-06-26 03:00:00,LaCandelaria,rain,3.851,1.0,17.51,17.51,12.47,0.72,0.0,0.75,0.0,5.002,0.0
2017-06-26 04:00:00,LaCandelaria,rain,0.6336,1.0,17.76,17.76,12.47,0.71,0.0,0.75,0.0,10.003,0.0
2017-06-26 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.91,0.71,0.45,0.75,0.0,10.003,0.0
2017-06-26 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.04,17.04,12.21,0.73,0.49,0.75,0.0,8.125,0.0
2017-06-26 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.97,17.97,13.07,0.73,0.0,0.75,0.0,8.005,0.0
2017-06-26 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.97,18.97,13.73,0.72,1.5,0.75,2.0,9.883,0.0
2017-06-26 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.95,20.95,14.24,0.65,1.5,0.73,4.0,10.003,0.0
2017-06-26 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.97,22.97,14.49,0.59,1.5,0.44,6.0,10.003,0.0
2017-06-26 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.57,23.57,13.97,0.55,1.95,0.44,8.0,10.003,0.0
2017-06-26 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.8,24.8,14.13,0.51,2.04,0.44,8.0,10.003,1.0
2017-06-26 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.96,21.96,13.39,0.58,0.9,0.44,8.0,10.003,0.0
2017-06-26 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.1,23.1,15.0,0.6,1.17,0.46,7.0,10.003,0.0
2017-06-26 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.17,23.17,15.19,0.61,2.4,0.44,5.0,10.003,0.0
2017-06-26 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.02,24.02,15.13,0.58,1.96,0.75,2.0,10.003,0.0
2017-06-26 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.77,22.77,14.53,0.6,2.28,0.75,1.0,10.003,0.0
2017-06-26 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.12,21.12,14.32,0.65,1.5,0.75,0.0,10.003,0.0
2017-06-26 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.42,20.42,14.11,0.67,0.67,0.75,0.0,10.003,0.0
2017-06-26 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.02,0.69,0.0,0.75,0.0,10.003,0.0
2017-06-26 21:00:00,LaCandelaria,rain,0.1068,1.0,18.88,18.88,13.1,0.69,0.0,0.75,0.0,8.998,0.0
2017-06-26 22:00:00,LaCandelaria,rain,2.5635,1.0,17.76,17.76,12.0,0.69,0.45,0.75,0.0,10.003,0.0
2017-06-26 23:00:00,LaCandelaria,rain,3.0476,1.0,17.76,17.76,12.31,0.7,1.34,0.75,0.0,10.003,0.0
2017-06-27 00:00:00,LaCandelaria,rain,2.9392,1.0,16.96,16.96,11.36,0.7,0.9,1.0,0.0,8.998,0.0
2017-06-27 01:00:00,LaCandelaria,rain,0.4888,1.0,16.66,16.66,11.21,0.7,0.45,1.0,0.0,10.003,0.0
2017-06-27 02:00:00,LaCandelaria,cloudy,0.0,0.0,16.66,16.66,11.36,0.71,0.0,1.0,0.0,10.003,0.0
2017-06-27 03:00:00,LaCandelaria,rain,0.1068,1.0,16.66,16.66,11.36,0.71,0.45,0.75,0.0,10.003,0.0
2017-06-27 04:00:00,LaCandelaria,rain,1.0144,1.0,16.66,16.66,11.36,0.71,0.0,1.0,0.0,8.005,0.0
2017-06-27 05:00:00,LaCandelaria,rain,1.5215,1.0,16.66,16.66,11.36,0.71,0.0,1.0,0.0,8.005,0.0
2017-06-27 06:00:00,LaCandelaria,cloudy,0.1146,0.19,16.5,16.5,11.42,0.72,1.08,1.0,0.0,4.244,0.0
2017-06-27 07:00:00,LaCandelaria,rain,0.3866,0.79,16.18,16.18,11.42,0.73,0.57,1.0,0.0,4.364,0.0
2017-06-27 08:00:00,LaCandelaria,rain,0.2008,0.68,17.47,17.47,12.15,0.71,0.57,1.0,2.0,7.175,0.0
2017-06-27 09:00:00,LaCandelaria,rain,0.0476,0.68,19.87,19.87,14.58,0.72,0.0,0.98,3.0,10.003,0.0
2017-06-27 10:00:00,LaCandelaria,cloudy,0.0,0.0,20.97,20.97,13.58,0.63,1.56,0.98,4.0,10.003,0.0
2017-06-27 11:00:00,LaCandelaria,cloudy,0.0,0.0,22.96,22.96,13.85,0.57,1.86,0.97,5.0,10.003,0.0
2017-06-27 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.33,23.33,14.07,0.56,1.87,0.73,7.0,10.003,0.0
2017-06-27 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.35,24.35,14.85,0.55,1.87,0.44,8.0,10.003,0.0
2017-06-27 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.35,24.35,14.52,0.54,1.02,0.44,7.0,10.003,0.0
2017-06-27 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.35,24.35,14.31,0.54,2.36,0.73,4.0,10.003,0.0
2017-06-27 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.8,22.8,14.1,0.58,3.08,0.73,2.0,10.003,0.0
2017-06-27 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.13,23.13,14.59,0.59,2.07,0.73,1.0,10.003,1.0
2017-06-27 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.17,21.17,14.15,0.64,1.0,0.73,0.0,10.003,1.0
2017-06-27 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.21,19.21,13.45,0.69,0.0,0.73,0.0,10.003,0.0
2017-06-27 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.16,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-27 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-27 22:00:00,LaCandelaria,rain,0.7611,1.0,17.76,17.76,12.47,0.71,0.45,0.44,0.0,10.003,0.0
2017-06-27 23:00:00,LaCandelaria,rain,1.6311,1.0,18.07,18.07,12.47,0.7,1.34,0.75,0.0,5.002,0.0
2017-06-28 00:00:00,LaCandelaria,rain,0.9948,1.0,18.32,18.32,13.02,0.71,1.34,0.75,0.0,10.003,0.0
2017-06-28 01:00:00,LaCandelaria,rain,0.254,1.0,17.76,17.76,12.47,0.71,0.9,0.75,0.0,10.003,0.0
2017-06-28 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,0.9,0.44,0.0,10.003,0.0
2017-06-28 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.33,17.33,12.47,0.73,0.0,0.75,0.0,10.003,0.0
2017-06-28 04:00:00,LaCandelaria,rain,0.021,1.0,17.21,17.21,11.91,0.71,0.0,0.75,0.0,10.003,0.0
2017-06-28 05:00:00,LaCandelaria,rain,1.5452,1.0,17.21,17.21,11.91,0.71,0.0,0.44,0.0,10.003,0.0
2017-06-28 06:00:00,LaCandelaria,partly-cloudy-day,0.0349,0.19,17.57,17.57,12.59,0.73,0.25,0.75,0.0,8.125,1.0
2017-06-28 07:00:00,LaCandelaria,rain,0.4295,0.68,17.25,17.25,12.17,0.72,0.25,0.77,0.0,9.582,0.0
2017-06-28 08:00:00,LaCandelaria,rain,0.3567,0.79,18.32,18.32,12.42,0.68,0.57,0.77,2.0,9.943,0.0
2017-06-28 09:00:00,LaCandelaria,partly-cloudy-day,0.015,0.19,20.89,20.89,13.6,0.63,1.5,0.75,4.0,10.003,0.0
2017-06-28 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.32,23.32,14.0,0.56,1.5,0.44,6.0,10.003,0.0
2017-06-28 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.63,24.63,13.98,0.52,1.56,0.44,8.0,10.003,0.0
2017-06-28 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.95,22.95,14.12,0.58,1.54,0.46,8.0,10.003,0.0
2017-06-28 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.02,24.02,15.4,0.59,1.15,0.46,8.0,10.003,0.0
2017-06-28 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.18,26.18,14.79,0.5,2.28,0.46,7.0,10.003,0.0
2017-06-28 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.48,25.48,15.1,0.53,1.61,0.44,5.0,10.003,1.0
2017-06-28 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.43,24.43,14.27,0.53,1.15,0.73,2.0,10.003,1.0
2017-06-28 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.51,23.51,14.52,0.57,1.48,0.73,1.0,10.003,0.0
2017-06-28 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.38,21.38,14.55,0.65,0.32,0.44,0.0,10.003,0.0
2017-06-28 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.08,20.08,14.32,0.69,2.45,0.44,0.0,10.003,0.0
2017-06-28 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.43,19.43,13.81,0.7,1.79,0.44,0.0,10.003,0.0
2017-06-28 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.1,0.69,1.34,0.44,0.0,10.003,0.0
2017-06-28 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.1,0.69,0.9,0.44,0.0,10.003,0.0
2017-06-28 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.71,0.7,1.79,0.44,0.0,10.003,0.0
2017-06-29 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-29 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-29 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-29 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,1.79,0.44,0.0,10.003,0.0
2017-06-29 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-29 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.76,0.7,0.0,0.44,0.0,10.003,0.0
2017-06-29 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,16.82,16.82,11.7,0.72,0.0,0.73,0.0,9.883,0.0
2017-06-29 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.65,19.65,13.47,0.67,0.0,0.73,0.0,10.003,0.0
2017-06-29 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.97,20.97,14.28,0.66,0.05,0.44,2.0,9.763,0.0
2017-06-29 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.9,22.9,14.45,0.59,1.3,0.44,4.0,10.003,0.0
2017-06-29 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.92,23.92,13.94,0.54,1.09,0.44,6.0,10.003,0.0
2017-06-29 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.54,25.54,14.84,0.52,1.02,0.44,8.0,10.003,0.0
2017-06-29 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.78,24.78,14.0,0.51,1.18,0.44,8.0,10.003,1.0
2017-06-29 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.85,25.85,14.44,0.49,2.6,0.44,8.0,10.003,0.0
2017-06-29 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.33,25.33,15.22,0.54,2.6,0.44,7.0,10.003,0.0
2017-06-29 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.55,26.55,13.96,0.46,2.36,0.44,5.0,10.003,1.0
2017-06-29 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.22,23.22,13.96,0.56,4.04,0.44,2.0,10.003,1.0
2017-06-29 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.69,22.69,12.66,0.53,1.71,0.44,1.0,10.003,0.0
2017-06-29 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.47,21.47,12.64,0.57,0.45,0.73,0.0,10.003,0.0
2017-06-29 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.64,19.64,14.73,0.73,1.73,0.73,0.0,10.003,0.0
2017-06-29 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.1,0.69,1.34,0.44,0.0,10.003,0.0
2017-06-29 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.71,0.7,0.9,0.44,0.0,10.003,0.0
2017-06-29 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.34,0.44,0.0,10.003,0.0
2017-06-29 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.71,0.7,0.9,0.44,0.0,10.003,0.0
2017-06-30 00:00:00,LaCandelaria,rain,0.1181,1.0,18.32,18.32,12.87,0.71,0.45,0.44,0.0,10.003,0.0
2017-06-30 01:00:00,LaCandelaria,rain,2.2855,1.0,18.32,18.32,12.87,0.71,1.34,0.44,0.0,5.002,0.0
2017-06-30 02:00:00,LaCandelaria,rain,6.0154,1.0,17.21,17.21,11.76,0.7,2.09,0.75,0.0,6.004,0.0
2017-06-30 03:00:00,LaCandelaria,rain,3.9843,1.0,16.66,16.66,11.21,0.7,1.34,1.0,0.0,6.004,0.0
2017-06-30 04:00:00,LaCandelaria,rain,2.2491,1.0,16.66,16.66,11.05,0.69,0.9,1.0,0.0,6.004,0.0
2017-06-30 05:00:00,LaCandelaria,rain,2.0094,1.0,16.66,16.66,11.36,0.71,0.0,1.0,0.0,6.994,0.0
2017-06-30 06:00:00,LaCandelaria,cloudy,0.365,0.12,16.18,16.18,10.84,0.71,0.0,0.98,0.0,8.125,0.0
2017-06-30 07:00:00,LaCandelaria,rain,0.5407,0.79,17.96,17.96,12.58,0.71,0.0,0.98,0.0,9.763,0.0
2017-06-30 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.9,19.9,13.65,0.67,0.0,0.73,2.0,10.003,1.0
2017-06-30 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.84,21.84,13.28,0.58,1.18,0.73,4.0,10.003,0.0
2017-06-30 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.72,23.72,13.77,0.54,1.3,0.73,5.0,10.003,1.0
2017-06-30 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.92,22.92,13.76,0.56,0.68,0.73,6.0,10.003,1.0
2017-06-30 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.4,23.4,13.7,0.54,2.45,0.73,7.0,10.003,0.0
2017-06-30 13:00:00,LaCandelaria,rain,0.4152,0.68,20.77,20.77,13.58,0.63,2.28,0.73,6.0,10.003,0.0
2017-06-30 14:00:00,LaCandelaria,partly-cloudy-day,0.5289,0.19,23.03,23.03,14.98,0.6,2.45,0.73,5.0,10.003,0.0
2017-06-30 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.98,23.98,14.98,0.57,2.45,0.44,5.0,10.003,0.0
2017-06-30 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.0,24.0,14.83,0.57,0.85,0.42,2.0,10.003,0.0
2017-06-30 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.4,23.4,13.81,0.55,1.58,0.42,1.0,10.003,0.0
2017-06-30 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.79,21.79,13.93,0.61,1.93,0.42,0.0,10.003,0.0
2017-06-30 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.64,19.64,13.88,0.69,2.63,0.42,0.0,10.003,0.0
2017-06-30 20:00:00,LaCandelaria,clear-night,0.0,0.0,18.07,18.07,12.47,0.7,1.5,0.19,0.0,10.003,0.0
2017-06-30 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,2.09,0.44,0.0,10.003,1.0
2017-06-30 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,2.09,0.44,0.0,10.003,0.0
2017-06-30 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,2.09,0.44,0.0,10.003,0.0
2017-07-01 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.62,0.72,1.5,0.44,0.0,10.003,0.0
2017-07-01 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-01 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-01 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,1.5,0.75,0.0,10.003,0.0
2017-07-01 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.91,0.71,1.5,0.75,0.0,10.003,0.0
2017-07-01 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-01 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.25,17.25,11.71,0.7,0.0,0.75,0.0,10.003,0.0
2017-07-01 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.65,19.65,12.74,0.64,0.0,0.75,0.0,10.003,0.0
2017-07-01 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.96,22.96,13.43,0.55,0.3,0.73,2.0,10.003,0.0
2017-07-01 09:00:00,LaCandelaria,clear-day,0.0,0.0,24.44,24.44,13.72,0.51,1.31,0.03,5.0,10.003,0.0
2017-07-01 10:00:00,LaCandelaria,clear-day,0.0,0.0,25.74,25.74,13.74,0.47,2.63,0.19,7.0,10.003,0.0
2017-07-01 11:00:00,LaCandelaria,clear-day,0.0,0.0,26.18,26.18,11.78,0.41,2.69,0.19,9.0,10.003,0.0
2017-07-01 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.27,27.27,12.47,0.4,2.79,0.42,9.0,10.003,0.0
2017-07-01 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,12.42,0.42,3.93,0.42,8.0,10.003,1.0
2017-07-01 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.87,26.87,11.96,0.4,4.39,0.42,7.0,10.003,0.0
2017-07-01 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.39,26.39,11.78,0.4,3.63,0.42,5.0,10.003,0.0
2017-07-01 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.17,26.17,12.04,0.41,5.09,0.44,2.0,10.003,0.0
2017-07-01 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.64,24.64,12.06,0.45,3.1,0.44,1.0,10.003,0.0
2017-07-01 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.85,22.85,11.8,0.5,2.63,0.44,0.0,10.003,1.0
2017-07-01 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.75,20.75,11.21,0.54,2.54,0.44,0.0,10.003,0.0
2017-07-01 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.43,19.43,13.58,0.69,1.5,0.75,0.0,10.003,0.0
2017-07-01 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,2.09,0.75,0.0,10.003,0.0
2017-07-01 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,2.6,0.44,0.0,10.003,0.0
2017-07-01 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.26,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-02 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.5,0.44,0.0,10.003,0.0
2017-07-02 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,2.09,0.75,0.0,10.003,0.0
2017-07-02 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,1.34,0.75,0.0,10.003,0.0
2017-07-02 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,2.09,0.75,0.0,10.003,0.0
2017-07-02 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,2.09,0.75,0.0,10.003,0.0
2017-07-02 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,1.5,0.75,0.0,10.003,0.0
2017-07-02 06:00:00,LaCandelaria,clear-day,0.0,0.0,17.25,17.25,11.92,0.71,0.17,0.05,0.0,10.003,0.0
2017-07-02 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.13,18.13,12.55,0.7,0.09,0.87,0.0,10.003,0.0
